Name,ID,Chromosome,Strand,Gene start,Gene end,Expression start,Expression end,Alias Name,Type,Source,Expression,Host gene,overlapping gene,Rfam ID,p-value,RNA family name,RNA family,comment,Conservation,Reported1 (R) ,Human1 (H),Conserved1 (C),Selected1,ICI1,,Reported2 (R),Human2 (H),Conserved2 (C),Selected2,ICI,,,,,,,,,,,,,
NA,snoID_0966,chr22,+,44336424,44336674,44336409,44336674,AluACA278,ALUACA,PMID:22892240,9,PNPLA3,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0967,chr22,+,29149251,29149501,29149438,29149501,AluACA14,ALUACA,PMID:22892240,9,HSCB,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0968,chr2,-,183820802,183821052,183820865,183820802,AluACA52,ALUACA,PMID:22892240,9,NCKAP1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0969,chr12,+,69987654,69987904,69987691,69987904,AluACA232,ALUACA,PMID:22892240,9,CCT2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0970,chr12,+,1502435,1502685,1502581,1502685,AluACA191,ALUACA,PMID:22892240,9,ERC1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0971,chr11,+,45895566,45895816,45895613,45895816,AluACA11,ALUACA,PMID:22892240,9,CRY2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0972,chr1,+,116232312,116232562,116232448,116232562,AluACA341,ALUACA,PMID:22892240,9,VANGL1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0973,chr10,-,126453503,126453753,126453673,126453503,AluACA12,ALUACA,PMID:22892240,9,METTL10,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0974,chr9,-,33982910,33983160,33983014,33982910,AluACA183,ALUACA,PMID:22892240,8,UBAP2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0975,chr9,-,20455969,20456219,20455980,20455969,AluACA314,ALUACA,PMID:22892240,8,MLLT3,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0976,chr5,-,77846426,77846676,77846604,77846426,AluACA254,ALUACA,PMID:22892240,8,LHFPL2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0977,chr5,-,37248262,37248512,37248467,37248262,AluACA250,ALUACA,PMID:22892240,8,C5orf42,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0978,chr5,+,176473037,176473287,176473173,176473287,AluACA92,ALUACA,PMID:22892240,8,ZNF346,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0979,chr2,-,63378392,63378642,63378457,63378392,AluACA40,ALUACA,PMID:22892240,8,WDPCP,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0980,chr2,-,61465064,61465314,61465195,61465064,AluACA185,ALUACA,PMID:22892240,8,USP34,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0981,chr22,-,38678957,38679207,38679139,38678957,AluACA348,ALUACA,PMID:22892240,8,NA,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0982,chr2,+,109823007,109823257,109822973,109823257,AluACA200,ALUACA,PMID:22892240,8,SH3RF3,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0983,chr18,+,60219858,60220108,60220096,60220108,AluACA238,ALUACA,PMID:22892240,8,ZCCHC2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0984,chr15,+,99468867,99469117,99469004,99469117,AluACA89,ALUACA,PMID:22892240,8,IGF1R,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0985,chr1,+,3641318,3641568,3641440,3641568,AluACA312,ALUACA,PMID:22892240,8,TP73,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0986,chrX,+,41090718,41090968,41090727,41090968,AluACA94,ALUACA,PMID:22892240,7,USP9X,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0987,chr5,+,56489176,56489426,56489381,56489426,AluACA282,ALUACA,PMID:22892240,7,GPBP1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0988,chr2,-,38824863,38825113,38824926,38824863,AluACA171,ALUACA,PMID:22892240,7,HNRPLL,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0989,chr20,+,51654466,51654716,51654584,51654716,AluACA81,ALUACA,PMID:22892240,7,TSHZ2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0990,chr1,-,70733885,70734135,70733892,70733885,AluACA53,ALUACA,PMID:22892240,7,ANKRD13C,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0991,chr15,+,66741077,66741327,66741242,66741327,AluACA99,ALUACA,PMID:22892240,7,MAP2K1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0992,chr14,+,64489701,64489951,64489846,64489951,AluACA330,ALUACA,PMID:22892240,7,SYNE2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0993,chr6,-,149994842,149995092,149995113,149994842,AluACA343,ALUACA,PMID:22892240,6,LATS1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0994,chr5,+,36957820,36958070,36958041,36958070,AluACA125,ALUACA,PMID:22892240,6,NIPBL,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0995,chr4,+,154521997,154522247,154522043,154522247,AluACA259,ALUACA,PMID:22892240,6,KIAA0922,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0996,chr4,-,152137010,152137260,152137071,152137010,AluACA206,ALUACA,PMID:22892240,6,SH3D19,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0997,chr22,+,40759816,40760066,40760001,40760066,AluACA260,ALUACA,PMID:22892240,6,ADSL,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0998,chr17,+,4700345,4700595,4700527,4700595,AluACA338,ALUACA,PMID:22892240,6,PSMB6,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_0999,chr12,+,121173437,121173687,121173581,121173687,AluACA214,ALUACA,PMID:22892240,6,ACADS,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1000,chr12,+,111784015,111784265,111784181,111784265,AluACA131,ALUACA,PMID:22892240,6,CUX2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1001,chr10,-,100142959,100143209,100143189,100142959,AluACA266,ALUACA,PMID:22892240,6,NA,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1002,chr6,-,83922784,83923034,83922898,83922784,AluACA64,ALUACA,PMID:22892240,5,ME1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1003,chr6,+,7194519,7194769,7194714,7194769,AluACA291,ALUACA,PMID:22892240,5,RREB1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1004,chr5,-,93948932,93949182,93949119,93948932,AluACA316,ALUACA,PMID:22892240,5,KIAA0825,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1005,chr5,+,154246208,154246458,154246447,154246458,AluACA320,ALUACA,PMID:22892240,5,CNOT8,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1006,chr5,+,134112643,134112893,134112751,134112893,AluACA77,ALUACA,PMID:22892240,5,DDX46,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1007,chr2,-,202197004,202197254,202197109,202197004,AluACA236,ALUACA,PMID:22892240,5,ALS2CR12,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1008,chr14,-,55424877,55425127,55424977,55424877,AluACA221,ALUACA,PMID:22892240,5,WDHD1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1009,chr13,-,111191939,111192189,111192025,111191939,AluACA235,ALUACA,PMID:22892240,5,RAB20,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1010,chr12,-,105623589,105623839,105623724,105623589,AluACA223,ALUACA,PMID:22892240,5,APPL2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1011,chr1,+,197729507,197729757,197729692,197729757,AluACA209,ALUACA,PMID:22892240,5,NA,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1012,chr11,-,76433908,76434158,76434052,76433908,AluACA100,ALUACA,PMID:22892240,5,NA,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1013,chr1,+,150403138,150403388,150403359,150403388,AluACA68,ALUACA,PMID:22892240,5,RPRD2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1014,chr9,-,88210474,88210724,88210599,88210474,AluACA323,ALUACA,PMID:22892240,4,AGTPBP1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1015,chr9,-,131523598,131523848,131523800,131523598,AluACA120,ALUACA,PMID:22892240,4,ZER1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1016,chr6,-,34265347,34265597,34265540,34265347,AluACA301,ALUACA,PMID:22892240,4,NUDT3,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1017,chr5,-,14908106,14908356,14908118,14908106,AluACA82,ALUACA,PMID:22892240,4,NA,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1018,chr4,+,128746030,128746280,128745989,128746280,AluACA119,ALUACA,PMID:22892240,4,HSPA4L,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1019,chr3,+,17083171,17083421,17083380,17083421,AluACA246,ALUACA,PMID:22892240,4,PLCL2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1020,chr2,+,55754453,55754703,55754521,55754703,AluACA41,ALUACA,PMID:22892240,4,CCDC104,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1021,chr16,+,27565521,27565771,27565760,27565771,AluACA327,ALUACA,PMID:22892240,4,KIAA0556,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1022,chr14,-,31878286,31878536,31878293,31878286,AluACA54,ALUACA,PMID:22892240,4,HEATR5A,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1023,chr13,+,98113952,98114202,98114091,98114202,AluACA277,ALUACA,PMID:22892240,4,RAP2A,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1024,chr11,-,32527993,32528243,32528174,32527993,AluACA328,ALUACA,PMID:22892240,4,NA,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1025,chr8,-,41853227,41853477,41853334,41853227,AluACA229,ALUACA,PMID:22892240,3,KAT6A,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1026,chr7,+,73425665,73425915,73425690,73425915,AluACA244,ALUACA,PMID:22892240,3,NA,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1027,chr5,-,179466272,179466522,179466358,179466272,AluACA145,ALUACA,PMID:22892240,3,RNF130,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1028,chr5,+,134056327,134056577,134056565,134056577,AluACA270,ALUACA,PMID:22892240,3,SEC24A,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1029,chr4,-,109952300,109952550,109952573,109952300,AluACA310,ALUACA,PMID:22892240,3,COL25A1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1030,chr2,-,85053689,85053939,85053775,85053689,AluACA219,ALUACA,PMID:22892240,3,TRABD2A,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1031,chr22,+,20090396,20090646,20090421,20090646,AluACA211,ALUACA,PMID:22892240,3,DGCR8,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1032,chr17,+,79665832,79666082,79665902,79666082,AluACA107,ALUACA,PMID:22892240,3,HGS,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1033,chr16,+,29000059,29000309,29000049,29000309,AluACA109,ALUACA,PMID:22892240,3,LAT,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1034,chr1,-,46513485,46513735,46513582,46513485,AluACA26,ALUACA,PMID:22892240,3,PIK3R3,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1035,chr1,-,36082682,36082932,36082821,36082682,AluACA128,ALUACA,PMID:22892240,3,PSMB2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1036,chr1,+,32587610,32587860,32587774,32587860,AluACA296,ALUACA,PMID:22892240,3,KPNA6,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1037,chr12,-,25087520,25087770,25087628,25087520,AluACA193,ALUACA,PMID:22892240,3,BCAT1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1038,chr1,+,211472084,211472334,211472043,211472334,AluACA263,ALUACA,PMID:22892240,3,RCOR3,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1039,chr1,-,153907855,153908105,153907962,153907855,AluACA252,ALUACA,PMID:22892240,3,DENND4B,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1040,chr1,+,10194305,10194555,10194332,10194555,AluACA158,ALUACA,PMID:22892240,3,UBE4B,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1041,chr7,+,77213929,77214179,77213904,77214179,AluACA112,ALUACA,PMID:22892240,2,PTPN12,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1042,chr6,-,84883435,84883685,84883685,84883435,AluACA176,ALUACA,PMID:22892240,2,KIAA1009,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1043,chr6,-,34390124,34390374,34390364,34390124,AluACA126,ALUACA,PMID:22892240,2,RPS10,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1044,chr3,-,15452432,15452682,15452444,15452432,AluACA302,ALUACA,PMID:22892240,2,NA,METTL6,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1045,chr3,-,142223337,142223587,142223552,142223337,AluACA309,ALUACA,PMID:22892240,2,ATR,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1046,chr22,-,21076507,21076757,21076770,21076507,AluACA225,ALUACA,PMID:22892240,2,PI4KA,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1047,chr17,+,7936674,7936924,7936791,7936924,AluACA111,ALUACA,PMID:22892240,2,NA,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1048,chr17,+,67489637,67489887,67489865,67489887,AluACA198,ALUACA,PMID:22892240,2,MAP2K6,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1049,chr16,-,1919158,1919408,1919366,1919158,AluACA315,ALUACA,PMID:22892240,2,TCRBV20S1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1050,chr1,-,6013199,6013449,6013235,6013199,AluACA305,ALUACA,PMID:22892240,2,NPHP4,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1051,chr15,+,42855344,42855594,42855481,42855594,AluACA205,ALUACA,PMID:22892240,2,HAUS2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1052,chr15,+,22872875,22873125,22873116,22873125,AluACA242,ALUACA,PMID:22892240,2,TUBGCP5,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1053,chr14,-,63916626,63916876,63916740,63916626,AluACA279,ALUACA,PMID:22892240,2,PPP2R5E,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1054,chr1,+,43455635,43455885,43455793,43455885,AluACA324,ALUACA,PMID:22892240,2,NA,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1055,chr11,+,66944472,66944722,66944678,66944722,AluACA114,ALUACA,PMID:22892240,2,KDM2A,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1056,chrX,+,44841063,44841313,44841151,44841313,AluACA130,ALUACA,PMID:22892240,1,KDM6A,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1057,chrX,-,39911850,39912100,39911986,39911850,AluACA17,ALUACA,PMID:22892240,1,BCOR,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1058,chrX,+,15712228,15712478,15712371,15712478,AluACA195,ALUACA,PMID:22892240,1,CA5BP1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1059,chr7,-,47829960,47830210,47830192,47829960,AluACA253,ALUACA,PMID:22892240,1,PKD1L1,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1060,chr7,-,2823351,2823601,2823414,2823351,AluACA239,ALUACA,PMID:22892240,1,GNA12,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1061,chr7,-,122110581,122110831,122110754,122110581,AluACA325,ALUACA,PMID:22892240,1,CADPS2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1062,chr6,+,42624708,42624958,42624851,42624958,AluACA147,ALUACA,PMID:22892240,1,UBR2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1063,chr6,-,36959074,36959324,36959180,36959074,AluACA342,ALUACA,PMID:22892240,1,NA,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1064,chr3,-,69110378,69110628,69110629,69110378,AluACA269,ALUACA,PMID:22892240,1,UBA3,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1065,chr3,+,43374586,43374836,43374615,43374836,AluACA164,ALUACA,PMID:22892240,1,SNRK,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1066,chr2,+,27513249,27513499,27513430,27513499,AluACA143,ALUACA,PMID:22892240,1,TRIM54,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1067,chr20,-,60920106,60920356,60920204,60920106,AluACA275,ALUACA,PMID:22892240,1,LAMA5,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1068,chr18,+,21366981,21367231,21366964,21367231,AluACA162,ALUACA,PMID:22892240,1,LAMA3,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1069,chr16,-,23624106,23624356,23624212,23624106,AluACA333,ALUACA,PMID:22892240,1,PALB2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1070,chr16,+,22340142,22340392,22340351,22340392,AluACA151,ALUACA,PMID:22892240,1,POLR3E,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1071,chr11,-,66199874,66200124,66200138,66199874,AluACA43,ALUACA,PMID:22892240,1,NA,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1072,chr1,+,15859858,15860108,15860067,15860108,AluACA207,ALUACA,PMID:22892240,1,DNAJC16,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
NA,snoID_1073,chr1,+,117994664,117994914,117994874,117994914,AluACA181,ALUACA,PMID:22892240,1,MAN1A2,NA,NA,1000,NA,Unknown,low expression,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,
